class,artist,album,track,track number,file_path
classical,vito_paternoster,bach_cello_suites,suite_ii_in_re_minore_prelude,7,classical/vito_paternoster/bach_cello_suites/7-suite_ii_in_re_minore_-_prelude.wav
classical,vito_paternoster,bach_cello_suites,suite_vi_in_re_magiore_gavotte_i_e_ii,17,classical/vito_paternoster/bach_cello_suites/17-suite_vi_in_re_magiore_-_gavotte_i_e_ii.wav
classical,vito_paternoster,bach_cello_suites_cd2,suite_iii_in_do_maggiore_allemande,2,classical/vito_paternoster/bach_cello_suites_cd2/2-suite_iii_in_do_maggiore_-_allemande.wav
classical,vito_paternoster,bach_cello_suites_cd2,suite_iii_in_do_maggiore_prelude,1,classical/vito_paternoster/bach_cello_suites_cd2/1-suite_iii_in_do_maggiore_-_prelude.wav
classical,vito_paternoster,bach_cello_suites_cd2,suite_iv_in_mi_bemolle_maggiore_bouree_i_e_ii,11,classical/vito_paternoster/bach_cello_suites_cd2/11-suite_iv_in_mi_bemolle_maggiore_-_bouree_i_e_ii.wav
classical,vito_paternoster,bach_cello_suites_cd2,suite_v_in_do_minore_allemande,15,classical/vito_paternoster/bach_cello_suites_cd2/15-suite_v_in_do_minore_-_allemande.wav
classical,vito_paternoster,bach_cello_suites_cd2,suite_v_in_do_minore_gigue,19,classical/vito_paternoster/bach_cello_suites_cd2/19-suite_v_in_do_minore_-_gigue.wav
classical,vito_paternoster,inzaffirio,ave_regina,8,classical/vito_paternoster/inzaffirio/8-ave_regina.wav
classical,vito_paternoster,inzaffirio,preludio_i,1,classical/vito_paternoster/inzaffirio/1-preludio_i.wav
classical,vito_paternoster,inzaffirio,preludio_v,9,classical/vito_paternoster/inzaffirio/9-preludio_v.wav
classical,vito_paternoster,js_bach_sonatas_and_partitas,partita_seconda_in_sol_minore_ciaccona,5,classical/vito_paternoster/js_bach_sonatas_and_partitas/5-partita_seconda_in_sol_minore_-_ciaccona.wav
classical,vito_paternoster,js_bach_sonatas_and_partitas,partita_terza_in_la_maggiore_bouree,14,classical/vito_paternoster/js_bach_sonatas_and_partitas/14-partita_terza_in_la_maggiore_-_bouree.wav
classical,vito_paternoster,js_bach_sonatas_and_partitas,partita_terza_in_la_maggiore_menuet_i_e_ii,13,classical/vito_paternoster/js_bach_sonatas_and_partitas/13-partita_terza_in_la_maggiore_-_menuet_i_e_ii.wav
classical,vito_paternoster,js_bach_sonatas_and_partitas,sonata_terza_in_fa_maggiore_fuga,7,classical/vito_paternoster/js_bach_sonatas_and_partitas/7-sonata_terza_in_fa_maggiore_-_fuga.wav
classical,vito_paternoster,sohann_sebastian_bach_sonate,partita_prima_in_mi_minore_double,10,classical/vito_paternoster/sohann_sebastian_bach_-_sonate/10-partita_prima_in_mi_minore_-_double.wav
classical,vito_paternoster,sohann_sebastian_bach_sonate,partita_prima_in_mi_minore_sarabande,9,classical/vito_paternoster/sohann_sebastian_bach_-_sonate/9-partita_prima_in_mi_minore_-_sarabande.wav
classical,vito_paternoster,sohann_sebastian_bach_sonate,sonata_prima_in_do_minore_presto,4,classical/vito_paternoster/sohann_sebastian_bach_-_sonate/4-sonata_prima_in_do_minore_-_presto.wav
classical,vito_paternoster,sohann_sebastian_bach_sonate,sonata_seconda_in_re_minore_fuga,14,classical/vito_paternoster/sohann_sebastian_bach_-_sonate/14-sonata_seconda_in_re_minore_-_fuga.wav
electronic,aerobic_jonquil,brain_stomach,click_full_pussy,6,electronic/aerobic_jonquil/brain_stomach/6-click_full_pussy.wav
electronic,aerobic_jonquil,brain_stomach,sweat_machine,2,electronic/aerobic_jonquil/brain_stomach/2-sweat_machine.wav
electronic,antiguru,fall_submissions,peering,8,electronic/antiguru/fall_submissions/8-peering.wav
electronic,antiguru,fall_submissions,sideways,4,electronic/antiguru/fall_submissions/4-sideways.wav
electronic,beatundercontrol,introduction,direction_dub,4,electronic/beatundercontrol/the_introduction/4-direction_dub.wav
electronic,beatundercontrol,introduction,this_is_beatundercontrol,3,electronic/beatundercontrol/the_introduction/3-this_is_beatundercontrol!.wav
electronic,belief_systems,eponyms,skunk_werks,7,electronic/belief_systems/eponyms/7-skunk_werks.wav
electronic,belief_systems,eproms,blue_tinted_sunglasses,1,electronic/belief_systems/eproms/1-blue-tinted_sunglasses.wav
electronic,belief_systems,eproms,fuzzy_logic,6,electronic/belief_systems/eproms/6-fuzzy_logic.wav
electronic,bots,now_is_the_time,computer_control,7,electronic/the_bots/now_is_the_time/7-computer_control.wav
electronic,bots,now_is_the_time,i_just_wanna_be_dancin,5,electronic/the_bots/now_is_the_time/5-i_just_wanna_be_dancin.wav
electronic,bots,now_is_the_time,push,1,electronic/the_bots/now_is_the_time/1-push.wav
electronic,bots,now_is_the_time,take_the_power_back,9,electronic/the_bots/now_is_the_time/9-take_the_power_back.wav
electronic,bots,truth,give_me_some_truth,9,electronic/the_bots/truth/9-give_me_some_truth.wav
electronic,bots,truth,never_fall_in_love,5,electronic/the_bots/truth/5-never_fall_in_love.wav
electronic,bots,truth,this_thing_called_happiness,3,electronic/the_bots/truth/3-this_thing_called_happiness.wav
electronic,cargo_cult,alchemy,ambriel,8,electronic/cargo_cult/alchemy/8-ambriel.wav
electronic,cargo_cult,alchemy,garden,11,electronic/cargo_cult/alchemy/11-garden.wav
electronic,cargo_cult,alchemy,ones,14,electronic/cargo_cult/alchemy/14-ones.wav
electronic,cargo_cult,alchemy,sunday,6,electronic/cargo_cult/alchemy/6-sunday.wav
electronic,cargo_cult,vibrant,fate,9,electronic/cargo_cult/vibrant/9-the_fate.wav
electronic,cargo_cult,vibrant,re_entry,5,electronic/cargo_cult/vibrant/5-re-entry.wav
electronic,cargo_cult,vibrant,vibrant,6,electronic/cargo_cult/vibrant/6-vibrant.wav
electronic,dj_markitos,evolution_of_the_mind,northern_lights,7,electronic/dj_markitos/evolution_of_the_mind/7-northern_lights.wav
electronic,dj_markitos,evolution_of_the_mind,sunset_endless_night_journey,1,electronic/dj_markitos/evolution_of_the_mind/1-sunset_(endless_night_journey.wav
electronic,dj_markitos,inside_your_dreams,echoes_of_the_big_bang,10,electronic/dj_markitos/inside_your_dreams/10-echoes_of_the_big_bang.wav
electronic,dj_markitos,inside_your_dreams,interplanetary_travel,1,electronic/dj_markitos/inside_your_dreams/1-interplanetary_travel.wav
electronic,dj_markitos,slower_emotions_138_bpm_remixes,black_mystery_138_bpm_remix,4,electronic/dj_markitos/slower_emotions_(138_bpm_remixes)/4-black_mystery_(138_bpm_remix).wav
electronic,dj_markitos,slower_emotions_138_bpm_remixes,love_peace_and_ecstasy_138_bpm_remix,8,electronic/dj_markitos/slower_emotions_(138_bpm_remixes)/8-love_peace_and_ecstasy_(138_bpm_remix).wav
electronic,dj_markitos,slower_emotions_138_bpm_remixes,sunset_138_bpm_remix,1,electronic/dj_markitos/slower_emotions_(138_bpm_remixes)/1-sunset_(138_bpm_remix).wav
electronic,domased,new_memories,deadly_season,6,electronic/domased/new_memories/6-deadly_season.wav
electronic,domased,new_memories,tarantula_hardtrance_mix,4,electronic/domased/new_memories/4-tarantula_(hardtrance_mix).wav
electronic,domased,return_back,bass_vibrations,6,electronic/domased/return_back/6-bass_vibrations.wav
electronic,domased,return_back,so_easy,2,electronic/domased/return_back/2-so_easy.wav
electronic,domased,return_back,warning_signal,3,electronic/domased/return_back/3-warning_signal.wav
electronic,domased,slowdown,long_journey,4,electronic/domased/slowdown/4-long_journey.wav
electronic,domased,slowdown,too_slow,7,electronic/domased/slowdown/7-too_slow.wav
electronic,dr_kuch,analog_disease,call_me_snake,7,electronic/dr_kuch/analog_disease/7-call_me_snake.wav
electronic,dr_kuch,analog_disease,persuaders_dub,5,electronic/dr_kuch/analog_disease/5-the_persuaders_dub.wav
electronic,etherine,24_days,catch_the_sky,19,electronic/etherine/24_days/19-catch_the_sky.wav
electronic,etherine,24_days,face_of_destiny,21,electronic/etherine/24_days/21-the_face_of_destiny.wav
electronic,etherine,24_days,never_leave,12,electronic/etherine/24_days/12-never_leave.wav
electronic,etherine,24_days,some_voices_cry_aloud,15,electronic/etherine/24_days/15-some_voices_cry_aloud.wav
electronic,etherine,24_days,we_never_learned,18,electronic/etherine/24_days/18-we_never_learned.wav
electronic,etherine,gleam,feather,7,electronic/etherine/gleam/7-feather.wav
electronic,etherine,gleam,leaving_ground,6,electronic/etherine/gleam/6-leaving_ground.wav
electronic,etherine,gleam,still_here,8,electronic/etherine/gleam/8-still_here.wav
electronic,four_stones,chronic_dreams,brilliant_day_eine_kleine_mix,10,electronic/four_stones/chronic_dreams/10-brilliant_day_(eine_kleine_mix).wav
electronic,four_stones,chronic_dreams,just_my_luck_chronic_mix,2,electronic/four_stones/chronic_dreams/2-just_my_luck_(chronic_mix).wav
electronic,glen_bledsoe,octopants,aerodrone,19,electronic/glen_bledsoe/octopants/19-aerodrone.wav
electronic,glen_bledsoe,octopants,ehaw,8,electronic/glen_bledsoe/octopants/8-ehaw.wav
electronic,glen_bledsoe,octopants,king_in_yellow_cowboy_boot,7,electronic/glen_bledsoe/octopants/7-the_king_in_yellow_cowboy_boot.wav
electronic,glen_bledsoe,octopants,p_pop,3,electronic/glen_bledsoe/octopants/3-p-pop.wav
electronic,glen_bledsoe,octopants,und_so_weiter_i,11,electronic/glen_bledsoe/octopants/11-und_so_weiter_i.wav
electronic,human_response,delirious,angels,6,electronic/human_response/delirious/6-angels.wav
electronic,human_response,delirious,intimate,3,electronic/human_response/delirious/3-intimate.wav
electronic,indidginus,seismic,catatonic_convertor,2,electronic/indidginus/seismic/2-catatonic_convertor.wav
electronic,indidginus,seismic,shindormo,5,electronic/indidginus/seismic/5-shindormo.wav
electronic,indidginus,sine_language,dusty_lands,2,electronic/indidginus/sine_language/2-dusty_lands.wav
electronic,introspekt,ideology,knucklehead,1,electronic/introspekt/ideology/1-knucklehead.wav
electronic,introspekt,ideology,one_life_to_live,3,electronic/introspekt/ideology/3-one_life_to_live.wav
electronic,introspekt,ideology,tbd,4,electronic/introspekt/ideology/4-tbd.wav
electronic,ivilion,sartinal,d_b_l,3,electronic/ivilion/sartinal/3-d_b_l.wav
electronic,ivilion,sartinal,sartinal_i,1,electronic/ivilion/sartinal/1-sartinal_i.wav
electronic,ivilion,sartinal,trestil,7,electronic/ivilion/sartinal/7-trestil.wav
electronic,joram,moments_of_clarity,farewell_jupiter,10,electronic/joram/moments_of_clarity/10-farewell_jupiter.wav
electronic,joram,moments_of_clarity,perihelion,2,electronic/joram/moments_of_clarity/2-perihelion.wav
electronic,joram,moments_of_clarity,solipsism,8,electronic/joram/moments_of_clarity/8-solipsism.wav
electronic,kenji_williams,epic,erased,7,electronic/kenji_williams/epic/7-erased.wav
electronic,kenji_williams,epic,scrambling_to_stay_ahead,4,electronic/kenji_williams/epic/4-scrambling_to_stay_ahead.wav
electronic,kenji_williams,faces_of_epiphany,free_energy,8,electronic/kenji_williams/faces_of_epiphany/8-free_energy.wav
electronic,kenji_williams,faces_of_epiphany,soul_captain,9,electronic/kenji_williams/faces_of_epiphany/9-soul_captain.wav
electronic,kenji_williams,tektonik_illusion,i_m_alive,4,electronic/kenji_williams/tektonik_illusion/4-i'm_alive.wav
electronic,kenji_williams,tektonik_illusion,terra,1,electronic/kenji_williams/tektonik_illusion/1-terra.wav
electronic,memories_of_tomorrow,waiting_for_dawn,night_or_day,7,electronic/memories_of_tomorrow/waiting_for_dawn/7-night_or_day.wav
electronic,memories_of_tomorrow,waiting_for_dawn,transcend_fate_of_a_dj,5,electronic/memories_of_tomorrow/waiting_for_dawn/5-transcend_(fate_of_a_dj).wav
electronic,monoide,zeitpunkt,golden_key,4,electronic/monoide/zeitpunkt/4-golden_key.wav
electronic,monoide,zeitpunkt,one_year_after_first_love,5,electronic/monoide/zeitpunkt/5-one_year_after_first_love.wav
electronic,mr_epic,sideways,blue_days,2,electronic/mr_epic/sideways/2-blue_days.wav
electronic,mr_epic,sideways,ruff_and_tumble,5,electronic/mr_epic/sideways/5-ruff_and_tumble.wav
electronic,mr_gelatine,electroluv,chord2,15,electronic/mr_gelatine/electroluv/15-chord2.wav
electronic,mr_gelatine,electroluv,g_guys,10,electronic/mr_gelatine/electroluv/10-g_guys.wav
electronic,mr_gelatine,electroluv,knysnamushrooms,11,electronic/mr_gelatine/electroluv/11-knysnamushrooms.wav
electronic,mr_gelatine,electroluv,ting,1,electronic/mr_gelatine/electroluv/1-ting.wav
electronic,mrdc,timecode,believe,1,electronic/mrdc/timecode/1-believe.wav
electronic,mrdc,timecode,leaving,6,electronic/mrdc/timecode/6-leaving.wav
electronic,mrdc,timecode,walking_safely,10,electronic/mrdc/timecode/10-walking_safely.wav
electronic,processor,insomnia,nibtal_7,9,electronic/processor/insomnia/9-nibtal_7.wav
electronic,psychetropic,china_radio_sunshine,dead_slow_day,8,electronic/psychetropic/china_radio_sunshine/8-dead_slow_day.wav
electronic,psychetropic,china_radio_sunshine,frozen_garden,5,electronic/psychetropic/china_radio_sunshine/5-frozen_garden.wav
electronic,psychetropic,china_radio_sunshine,slidewalk,6,electronic/psychetropic/china_radio_sunshine/6-slidewalk.wav
electronic,saros,soundscapes,deja_vu,4,electronic/saros/soundscapes/4-deja_vu.wav
electronic,saros,soundscapes,prelude,5,electronic/saros/soundscapes/5-prelude.wav
electronic,saros,soundscapes,sunrise,2,electronic/saros/soundscapes/2-sunrise.wav
electronic,strojovna_07,dirnix,dezert,1,electronic/strojovna_07/dirnix/1-dezert.wav
electronic,strojovna_07,dirnix,hukoplex,9,electronic/strojovna_07/dirnix/9-hukoplex.wav
electronic,strojovna_07,dirnix,palacinka,6,electronic/strojovna_07/dirnix/6-palacinka.wav
electronic,strojovna_07,iii,first_melstorm,11,electronic/strojovna_07/iii/11-first_melstorm.wav
electronic,strojovna_07,iii,loopatchka,4,electronic/strojovna_07/iii/4-loopatchka.wav
electronic,strojovna_07,iii,scava,9,electronic/strojovna_07/iii/9-scava.wav
electronic,strojovna_07,mirnix,130,5,electronic/strojovna_07/mirnix/5-130.wav
electronic,strojovna_07,mirnix,lighting_fly,1,electronic/strojovna_07/mirnix/1-lighting_fly.wav
electronic,strojovna_07,mirnix,taketa,9,electronic/strojovna_07/mirnix/9-taketa.wav
electronic,strojovna_07,number_1,ambicious,16,electronic/strojovna_07/number_1/16-ambicious.wav
electronic,strojovna_07,number_1,fajront,15,electronic/strojovna_07/number_1/15-fajront.wav
electronic,strojovna_07,number_1,na_bednicke_stal,8,electronic/strojovna_07/number_1/8-na_bednicke_stal.wav
electronic,strojovna_07,number_1,selection,2,electronic/strojovna_07/number_1/2-selection.wav
electronic,version,versions,country_man,6,electronic/version/versions/6-country_man.wav
electronic,version,versions,head_east,5,electronic/version/versions/5-head_east.wav
electronic,version,versions,universal_humans,2,electronic/version/versions/2-universal_humans.wav
electronic,wicked_allstars,dark_clouds,happy,2,electronic/wicked_allstars/dark_clouds/2-happy.wav
electronic,wicked_allstars,dark_clouds,old_skool,6,electronic/wicked_allstars/dark_clouds/6-old_skool.wav
electronic,wicked_boy,treatment,city_traffic,6,electronic/wicked_boy/the_treatment/6-city_traffic.wav
electronic,wicked_boy,treatment,pressure,1,electronic/wicked_boy/the_treatment/1-pressure.wav
electronic,wicked_boy,treatment,wide_dynamics,8,electronic/wicked_boy/the_treatment/8-wide_dynamics.wav
jazz_blues,chris_juergensen,prospects,prospects,1,jazz/chris_juergensen/prospects/1-prospects.wav
jazz_blues,drop_trio,big_dipper,abbey_rhodes,10,jazz/drop_trio/big_dipper/10-abbey_rhodes.wav
jazz_blues,drop_trio,big_dipper,invisible_pants,6,jazz/drop_trio/big_dipper/6-invisible_pants.wav
jazz_blues,drop_trio,big_dipper,slapjack,12,jazz/drop_trio/big_dipper/12-slapjack.wav
jazz_blues,jag,cypress_grove_blues,1_carona_no_lime,9,jazz/jag/cypress_grove_blues/9-1_carona_no_lime.wav
jazz_blues,jag,cypress_grove_blues,cause_you_been_messin_round,19,jazz/jag/cypress_grove_blues/19-cause_you_been_messin_'round.wav
jazz_blues,jag,cypress_grove_blues,greyhound_blues,20,jazz/jag/cypress_grove_blues/20-greyhound_blues.wav
jazz_blues,jag,cypress_grove_blues,long_road_to_travel,8,jazz/jag/cypress_grove_blues/8-long_road_to_travel.wav
jazz_blues,jag,cypress_grove_blues,slide_boogie,18,jazz/jag/cypress_grove_blues/18-slide_boogie.wav
jazz_blues,jag,cypress_grove_blues,unknown_track,22,jazz/jag/cypress_grove_blues/22-unknown_track.wav
jazz_blues,jag,juke_joint_boogie,house_rockin,8,jazz/jag/juke_joint_boogie/8-house_rockin.wav
jazz_blues,jag,juke_joint_boogie,my_momma_told_me,3,jazz/jag/juke_joint_boogie/3-my_momma_told_me.wav
jazz_blues,jag,juke_joint_boogie,tumbleweed,7,jazz/jag/juke_joint_boogie/7-tumbleweed.wav
jazz_blues,jag,pretty_girl_blues,down_the_line,8,jazz/jag/pretty_girl_blues/8-down_the_line.wav
jazz_blues,jag,pretty_girl_blues,hopscotch,12,jazz/jag/pretty_girl_blues/12-hopscotch.wav
jazz_blues,jag,pretty_girl_blues,jag_s_rag,11,jazz/jag/pretty_girl_blues/11-jag's_rag.wav
jazz_blues,jag,pretty_girl_blues,preachin_blues,14,jazz/jag/pretty_girl_blues/14-preachin'_blues.wav
jazz_blues,jag,pretty_girl_blues,sittin_under_the_tree,19,jazz/jag/pretty_girl_blues/19-sittin'_under_the_tree.wav
jazz_blues,scott_hill,narrow_streets,albuterol,5,jazz/scott_hill/narrow_streets/5-albuterol.wav
jazz_blues,scott_hill,narrow_streets,you_think_too_much,3,jazz/scott_hill/narrow_streets/3-you_think_too_much.wav
jazz_blues,scott_hill,steps,needs_a_bridge,1,jazz/scott_hill/steps/1-needs_a_bridge.wav
jazz_blues,scott_hill,steps,silk_road,9,jazz/scott_hill/steps/9-silk_road.wav
jazz_blues,thursday_group,first_album,claytonia,7,jazz/thursday_group/first_album/7-claytonia.wav
jazz_blues,thursday_group,first_album,oaks,6,jazz/thursday_group/first_album/6-oaks.wav
jazz_blues,thursday_group,uncle_mean,like_white_on_rice,1,jazz/thursday_group/uncle_mean/1-like_white_on_rice.wav
jazz_blues,thursday_group,uncle_mean,uncle_mean,2,jazz/thursday_group/uncle_mean/2-uncle_mean.wav
metal_punk,atomic_opera,alpha_oranges,let_go,10,metal/atomic_opera/alpha_&_oranges/10-let_go.wav
metal_punk,atomic_opera,alpha_oranges,paper_tiger,8,metal/atomic_opera/alpha_&_oranges/8-paper_tiger.wav
metal_punk,atomic_opera,penguin_dust,feverdream,10,metal/atomic_opera/penguin_dust/10-feverdream.wav
metal_punk,atomic_opera,penguin_dust,november,6,metal/atomic_opera/penguin_dust/6-november.wav
metal_punk,atomic_opera,penguin_dust,watergrave,9,metal/atomic_opera/penguin_dust/9-watergrave.wav
metal_punk,electric_frankenstein,conquers_the_world,face_at_the_edge_of_the_crowd,7,punk/electric_frankenstein/conquers_the_world!/7-face_at_the_edge_of_the_crowd.wav
metal_punk,electric_frankenstein,conquers_the_world,just_like_your_mom,3,punk/electric_frankenstein/conquers_the_world!/3-just_like_your_mom.wav
metal_punk,electric_frankenstein,demo_lition_2004,gone_to_the_other_room,6,punk/electric_frankenstein/demo-lition_2004/6-gone_to_the_other_room.wav
metal_punk,electric_frankenstein,demo_lition_2004,new_world_whore,3,punk/electric_frankenstein/demo-lition_2004/3-new_world_whore.wav
metal_punk,electric_frankenstein,listen_up_baby,hostage_situation,3,punk/electric_frankenstein/listen_up_baby/3-hostage_situation.wav
metal_punk,electric_frankenstein,listen_up_baby,perfect_crime,9,punk/electric_frankenstein/listen_up_baby/9-perfect_crime.wav
metal_punk,electric_frankenstein,listen_up_baby,takin_it_all,6,punk/electric_frankenstein/listen_up_baby/6-takin'_it_all.wav
metal_punk,electric_frankenstein,sick_songs,born_wild,5,punk/electric_frankenstein/sick_songs/5-born_wild.wav
metal_punk,electric_frankenstein,sick_songs,learn_to_burn,7,punk/electric_frankenstein/sick_songs/7-learn_to_burn.wav
metal_punk,electric_frankenstein,time_is_now,demolition_joyride,6,punk/electric_frankenstein/the_time_is_now!/6-demolition_joyride.wav
metal_punk,electric_frankenstein,time_is_now,right_on_target,4,punk/electric_frankenstein/the_time_is_now!/4-right_on_target.wav
metal_punk,electric_frankenstein,time_is_now,teenage_shutdown,1,punk/electric_frankenstein/the_time_is_now!/1-teenage_shutdown.wav
metal_punk,pizzle,party_patrol,donkey_punch,11,punk/pizzle/party_patrol/11-donkey_punch.wav
metal_punk,pizzle,party_patrol,in_my_livid_eyes,6,punk/pizzle/party_patrol/6-in_my_livid_eyes.wav
metal_punk,pizzle,party_patrol,party_patrol,1,punk/pizzle/party_patrol/1-party_patrol.wav
metal_punk,pizzle,party_patrol,what_s_wrong_with_my_footm,4,punk/pizzle/party_patrol/4-what's_wrong_with_my_footm.wav
metal_punk,seismic_anamoly,afterburner,nuclear_blues,6,metal/seismic_anamoly/afterburner/6-nuclear_blues.wav
metal_punk,seismic_anamoly,afterburner,ten_million_tears,7,metal/seismic_anamoly/afterburner/7-ten_million_tears.wav
metal_punk,seismic_anamoly,dead_man_s_hand,long_gone,3,metal/seismic_anamoly/dead_man's_hand/3-long_gone.wav
metal_punk,seismic_anamoly,dead_man_s_hand,walkin_the_line,1,metal/seismic_anamoly/dead_man's_hand/1-walkin_the_line.wav
metal_punk,seismic_anamoly,ramifications,code_red_love_is_dead,5,metal/seismic_anamoly/ramifications/5-code_red_love_is_dead.wav
metal_punk,seismic_anamoly,ramifications,serenade_for_samantha,7,metal/seismic_anamoly/ramifications/7-serenade_for_samantha.wav
metal_punk,seismic_anamoly,sweet_rock_candy,refleections,8,metal/seismic_anamoly/sweet_rock_candy/8-refleections.wav
metal_punk,seismic_anamoly,sweet_rock_candy,wreckinball,7,metal/seismic_anamoly/sweet_rock_candy/7-wreckinball.wav
metal_punk,skitzo,babblesick,heavenly_rain,7,metal/skitzo/babblesick/7-heavenly_rain.wav
metal_punk,skitzo,babblesick,last_depression,6,metal/skitzo/babblesick/6-last_depression.wav
metal_punk,skitzo,hellavator_musick,angel_s_blood,2,metal/skitzo/hellavator_musick/2-angel's_blood.wav
metal_punk,skitzo,hellavator_musick,kill_with_a_vengeance_live,7,metal/skitzo/hellavator_musick/7-kill_with_a_vengeance_(live).wav
metal_punk,soulprint,in_spite_of_it_all,crawlspace,4,metal/soulprint/in_spite_of_it_all/4-crawlspace.wav
metal_punk,soulprint,in_spite_of_it_all,in_spirit,8,metal/soulprint/in_spite_of_it_all/8-in_spirit.wav
metal_punk,soulprint,in_spite_of_it_all,shadows,10,metal/soulprint/in_spite_of_it_all/10-shadows.wav
metal_punk,spinecar,autophile,can_t_sleep,7,metal/spinecar/autophile/7-can't_sleep.wav
metal_punk,spinecar,autophile,push,8,metal/spinecar/autophile/8-push.wav
metal_punk,spinecar,autophile,stay,2,metal/spinecar/autophile/2-stay.wav
metal_punk,spinecar,passive_aggressive,release,3,metal/spinecar/passive_aggressive/3-release.wav
metal_punk,spinecar,up_from_the_mud,kc_rip_off,5,metal/spinecar/up_from_the_mud/5-kc_rip_off.wav
metal_punk,spinecar,up_from_the_mud,three,6,metal/spinecar/up_from_the_mud/6-three.wav
metal_punk,utopia_banished,night_of_the_black_wyvern,by_mourning,1,metal/utopia_banished/night_of_the_black_wyvern/1-by_mourning.wav
metal_punk,utopia_banished,night_of_the_black_wyvern,forshadowing_the_endless_quest,10,metal/utopia_banished/night_of_the_black_wyvern/10-forshadowing_the_endless_quest.wav
metal_punk,utopia_banished,night_of_the_black_wyvern,voice_of_disharmony,7,metal/utopia_banished/night_of_the_black_wyvern/7-voice_of_disharmony.wav
rock_pop,artemis,undone,don_t_look_back,7,rock/artemis/undone/7-don't_look_back.wav
rock_pop,arthur_yoria,i_ll_be_here_awake,at_least_you_ve_been_told,10,rock/arthur_yoria/i'll_be_here_awake/10-at_least_you've_been_told.wav
rock_pop,arthur_yoria,i_ll_be_here_awake,i_ll_pretend,8,rock/arthur_yoria/i'll_be_here_awake/8-i'll_pretend.wav
rock_pop,arthur_yoria,i_ll_be_here_awake,she_looks_like_you,6,rock/arthur_yoria/i'll_be_here_awake/6-she_looks_like_you.wav
rock_pop,barbara_leoni,human_needs,don_t_rain_on_my_parade,1,rock/barbara_leoni/human_needs/1-don't_rain_on_my_parade.wav
rock_pop,barbara_leoni,human_needs,waterfall,4,rock/barbara_leoni/human_needs/4-waterfall.wav
rock_pop,beth_quist,lucidity,eli,2,rock/beth_quist/lucidity/2-eli.wav
rock_pop,beth_quist,lucidity,monarch_flight,8,rock/beth_quist/lucidity/8-monarch_flight.wav
rock_pop,beth_quist,shall_we_dance,air_chair,3,rock/beth_quist/shall_we_dance/3-air_chair.wav
rock_pop,beth_quist,shall_we_dance,finale,8,rock/beth_quist/shall_we_dance/8-finale.wav
rock_pop,beth_quist,shall_we_dance,survival,1,rock/beth_quist/shall_we_dance/1-survival.wav
rock_pop,beth_quist,silver,monsters,3,rock/beth_quist/silver/3-monsters.wav
rock_pop,beth_quist,silver,planet,11,rock/beth_quist/silver/11-planet.wav
rock_pop,brad_sucks,i_don_t_know_what_i_m_doing,bad_attraction,4,rock/brad_sucks/i_don't_know_what_i'm_doing/4-bad_attraction.wav
rock_pop,brad_sucks,i_don_t_know_what_i_m_doing,i_think_i_started_a_trend,7,rock/brad_sucks/i_don't_know_what_i'm_doing/7-i_think_i_started_a_trend.wav
rock_pop,brad_sucks,i_don_t_know_what_i_m_doing,overreacting,9,rock/brad_sucks/i_don't_know_what_i'm_doing/9-overreacting.wav
rock_pop,burnshee_thornside,art_of_not_blending_in,borderline_featuring_lilling,5,rock/burnshee_thornside/the_art_of_not_blending_in/5-borderline_(featuring_lilling).wav
rock_pop,burnshee_thornside,art_of_not_blending_in,goodbye_on_a_beautiful_day,4,rock/burnshee_thornside/the_art_of_not_blending_in/4-goodbye_on_a_beautiful_day.wav
rock_pop,burnshee_thornside,art_of_not_blending_in,love_u_like_a_train,6,rock/burnshee_thornside/the_art_of_not_blending_in/6-love_u_like_a_train.wav
rock_pop,burnshee_thornside,art_of_not_blending_in,til_i_met_you,13,rock/burnshee_thornside/the_art_of_not_blending_in/13-til_i_met_you.wav
rock_pop,c_layne,potemkin_villages,devil_and_the_woman,10,rock/c._layne/potemkin_villages/10-the_devil_and_the_woman.wav
rock_pop,c_layne,potemkin_villages,feeling_for_a_reason,5,rock/c._layne/potemkin_villages/5-feeling_for_a_reason.wav
rock_pop,c_layne,potemkin_villages,talk_slow,7,rock/c._layne/potemkin_villages/7-talk_slow.wav
rock_pop,emma_s_mini,beat_generation_mad_trick,apartment_a,5,rock/emma's_mini/beat_generation_mad_trick/5-apartment_a.wav
rock_pop,emma_s_mini,beat_generation_mad_trick,crystallized,7,rock/emma's_mini/beat_generation_mad_trick/7-crystallized.wav
rock_pop,emma_s_mini,beat_generation_mad_trick,lost,9,rock/emma's_mini/beat_generation_mad_trick/9-lost.wav
rock_pop,emma_s_mini,beat_generation_mad_trick,wait_is_over,12,rock/emma's_mini/beat_generation_mad_trick/12-the_wait_is_over.wav
rock_pop,grayson_wray,picasso_s_dream,heaven_s_the_place,12,rock/grayson_wray/picasso's_dream/12-heaven's_the_place.wav
rock_pop,grayson_wray,picasso_s_dream,matter_of_time,7,rock/grayson_wray/picasso's_dream/7-a_matter_of_time.wav
rock_pop,grayson_wray,picasso_s_dream,there_you_were,2,rock/grayson_wray/picasso's_dream/2-there_you_were.wav
rock_pop,grayson_wray,picasso_s_dream,you_got_something,14,rock/grayson_wray/picasso's_dream/14-you_got_something.wav
rock_pop,hybris,first_words,hate,7,rock/hybris/the_first_words/7-hate.wav
rock_pop,hybris,first_words,rotten_flowers,6,rock/hybris/the_first_words/6-rotten_flowers.wav
